dataset,country,year,website,foreign_tech,product_innov,process_innov,rd_spending,quality_cert,epayment_pct,epay_supp_pct,total_sales,employees,ln_labor_prod,ln_empl,export_pct,exporter,firm_age,manager_exp,foreign_own,TCI_thin,TCI_full,DAI_thin,DAI_rich
CHN_2012,CHN,2012,1.0,,1.0,,,0.0,,,6000000.0,16.0,12.834681304952548,2.772588722239781,0.0,0.0,2,1,0.0,0.0,0.5,1.0,1.0
CHN_2012,CHN,2012,0.0,,0.0,,,1.0,,,7000000.0,20.0,12.765688433465597,2.995732273553991,30.0,1.0,2,2,20.0,1.0,0.5,0.0,0.0
CHN_2012,CHN,2012,0.0,,1.0,,,0.0,,,1300000.0,9.0,11.880650245095545,2.1972245773362196,35.0,1.0,2,1,0.0,0.0,0.5,0.0,0.0
CHN_2012,CHN,2012,1.0,,1.0,,,0.0,,,23600000.0,32.0,13.511021367196111,3.4657359027997265,20.0,1.0,2,1,0.0,0.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,,0.0,,,0.0,,,17000000.0,23.0,13.513229686091341,3.1354942159291497,90.0,1.0,2,1,0.0,0.0,0.0,1.0,1.0
CHN_2012,CHN,2012,1.0,,1.0,,,0.0,,,32000000.0,19.0,14.33680748159756,2.9444389791664403,90.0,1.0,2,1,100.0,0.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,,1.0,,,0.0,,,5000000.0,48.0,11.553747459490484,3.871201010907891,0.0,0.0,2,1,0.0,0.0,0.5,1.0,1.0
CHN_2012,CHN,2012,0.0,,1.0,,,0.0,,,40000000.0,92.0,12.98260143502917,4.5217885770490405,0.0,0.0,2,1,10.0,0.0,0.5,0.0,0.0
CHN_2012,CHN,2012,1.0,,0.0,,,0.0,,,32600000.0,17.0,14.46660950228072,2.833213344056216,0.0,0.0,2,1,0.0,0.0,0.0,1.0,1.0
CHN_2012,CHN,2012,1.0,,1.0,,,1.0,,,4000000.0,8.0,13.122363377404328,2.0794415416798357,0.0,0.0,2,1,0.0,1.0,1.0,1.0,1.0
CHN_2012,CHN,2012,1.0,,1.0,,,1.0,,,23000000.0,108.0,12.268873546769203,4.68213122712422,0.0,0.0,2,1,0.0,1.0,1.0,1.0,1.0
CHN_2012,CHN,2012,1.0,,0.0,,,1.0,,,1500000.0,8.0,12.141534124392603,2.0794415416798357,0.0,0.0,2,1,0.0,1.0,0.5,1.0,1.0
CHN_2012,CHN,2012,0.0,0.0,1.0,,0.0,1.0,,,40000000.0,60.0,13.41004544985611,4.0943445622221,90.0,1.0,2,1,0.0,0.5,0.5,0.0,0.0
CHN_2012,CHN,2012,1.0,,1.0,,,0.0,,,8000000.0,40.0,12.206072645530174,3.6888794541139363,0.0,0.0,2,1,0.0,0.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,,1.0,,,,,,18000000.0,46.0,12.877240919371344,3.828641396489095,0.0,0.0,2,1,0.0,,1.0,1.0,1.0
CHN_2012,CHN,2012,1.0,,1.0,,,0.0,,,70000000.0,50.0,14.151982794585487,3.912023005428146,0.0,0.0,2,1,0.0,0.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,,1.0,,,0.0,,,3600000.0,12.0,12.611537753638338,2.4849066497880004,0.0,0.0,2,1,0.0,0.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,,1.0,,,0.0,,,4000000.0,20.0,12.206072645530174,2.995732273553991,0.0,0.0,2,1,0.0,0.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,,1.0,,,0.0,,,15000000.0,75.0,12.206072645530174,4.31748811353631,0.0,0.0,2,1,0.0,0.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,,1.0,,,1.0,,,3000000.0,14.0,12.275065517017126,2.6390573296152584,0.0,0.0,2,1,0.0,1.0,1.0,1.0,1.0
CHN_2012,CHN,2012,1.0,,1.0,,,1.0,,,3000000.0,18.0,12.02375108873622,2.8903717578961645,0.0,0.0,2,1,0.0,1.0,1.0,1.0,1.0
CHN_2012,CHN,2012,1.0,,1.0,,,1.0,,,4700000.0,18.0,12.472701308784123,2.8903717578961645,0.0,0.0,2,1,0.0,1.0,1.0,1.0,1.0
CHN_2012,CHN,2012,1.0,,1.0,,,0.0,,,2000000.0,5.0,12.89921982609012,1.6094379124341003,0.0,0.0,2,1,0.0,0.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,,1.0,,,1.0,,,4500000.0,10.0,13.017002861746503,2.302585092994046,0.0,0.0,2,1,0.0,1.0,1.0,1.0,1.0
CHN_2012,CHN,2012,1.0,,1.0,,,1.0,,,500000000.0,500.0,13.815510557964274,6.214608098422191,0.0,0.0,2,3,0.0,1.0,1.0,1.0,1.0
CHN_2012,CHN,2012,0.0,,1.0,,,0.0,,,8500000.0,8.0,13.876135179780709,2.0794415416798357,0.0,0.0,2,1,0.0,0.0,0.5,0.0,0.0
CHN_2012,CHN,2012,0.0,,0.0,,,0.0,,,8600000.0,13.0,13.4023234037622,2.5649493574615367,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0
CHN_2012,CHN,2012,1.0,,1.0,,,0.0,,,13000000.0,16.0,13.60787119318603,2.772588722239781,0.0,0.0,2,1,0.0,0.0,0.5,1.0,1.0
CHN_2012,CHN,2012,0.0,,0.0,,,0.0,,,11500000.0,16.0,13.485268871093698,2.772588722239781,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0
CHN_2012,CHN,2012,0.0,,1.0,,,0.0,,,16000000.0,17.0,13.75488593614784,2.833213344056216,0.0,0.0,2,1,0.0,0.0,0.5,0.0,0.0
CHN_2012,CHN,2012,1.0,,1.0,,,0.0,,,6800000.0,15.0,13.024382969044124,2.70805020110221,0.0,0.0,2,1,0.0,0.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,,1.0,,,0.0,,,32000000.0,16.0,14.508657738524219,2.772588722239781,0.0,0.0,2,1,0.0,0.0,0.5,1.0,1.0
CHN_2012,CHN,2012,0.0,,1.0,,,0.0,,,8500000.0,9.0,13.758352144124325,2.1972245773362196,0.0,0.0,2,1,0.0,0.0,0.5,0.0,0.0
CHN_2012,CHN,2012,1.0,,0.0,,,0.0,,,12100000.0,18.0,13.418344252670805,2.8903717578961645,0.0,0.0,2,1,0.0,0.0,0.0,1.0,1.0
CHN_2012,CHN,2012,0.0,,0.0,,,0.0,,,11000000.0,12.0,13.728499180974644,2.4849066497880004,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0
CHN_2012,CHN,2012,1.0,,1.0,,,1.0,,,100000000.0,30.0,15.01948336229021,3.4011973816621555,50.0,1.0,2,1,0.0,1.0,1.0,1.0,1.0
CHN_2012,CHN,2012,1.0,,0.0,,,0.0,,,1300000.0,8.0,11.998433280751929,2.0794415416798357,0.0,0.0,2,1,0.0,0.0,0.0,1.0,1.0
CHN_2012,CHN,2012,1.0,,1.0,,,1.0,,,15000000.0,20.0,13.527828485512494,2.995732273553991,20.0,1.0,2,1,0.0,1.0,1.0,1.0,1.0
CHN_2012,CHN,2012,1.0,,1.0,,,1.0,,,20000000.0,20.0,13.815510557964274,2.995732273553991,0.0,0.0,2,1,0.0,1.0,1.0,1.0,1.0
CHN_2012,CHN,2012,1.0,,1.0,,,1.0,,,30000000.0,10.0,14.914122846632385,2.302585092994046,40.0,1.0,2,1,0.0,1.0,1.0,1.0,1.0
CHN_2012,CHN,2012,0.0,,0.0,,,1.0,,,7900000.0,6.0,14.090613848209195,1.791759469228055,100.0,1.0,2,1,100.0,1.0,0.5,0.0,0.0
CHN_2012,CHN,2012,1.0,,1.0,,,1.0,,,8000000.0,23.0,12.75945788371496,3.1354942159291497,0.0,0.0,2,1,0.0,1.0,1.0,1.0,1.0
CHN_2012,CHN,2012,1.0,,0.0,,,1.0,,,10000000.0,50.0,12.206072645530174,3.912023005428146,100.0,1.0,1,1,0.0,1.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,,0.0,,,1.0,,,6000000.0,15.0,12.89921982609012,2.70805020110221,0.0,0.0,2,1,0.0,1.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,,0.0,,,1.0,,,7000000.0,8.0,13.681979165339751,2.0794415416798357,0.0,0.0,2,1,0.0,1.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,,1.0,,,1.0,,,7000000.0,72.0,11.484754588003533,4.276666119016055,30.0,1.0,2,1,0.0,1.0,1.0,1.0,1.0
CHN_2012,CHN,2012,1.0,,1.0,,,1.0,,,10000000.0,25.0,12.89921982609012,3.2188758248682006,100.0,1.0,2,1,0.0,1.0,1.0,1.0,1.0
CHN_2012,CHN,2012,1.0,,0.0,,,0.0,,,12000000.0,30.0,12.89921982609012,3.4011973816621555,50.0,1.0,2,2,0.0,0.0,0.0,1.0,1.0
CHN_2012,CHN,2012,1.0,,0.0,,,1.0,,,200000000.0,20.0,16.11809565095832,2.995732273553991,100.0,1.0,1,1,0.0,1.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,,0.0,,,1.0,,,4000000.0,8.0,13.122363377404328,2.0794415416798357,0.0,0.0,2,1,0.0,1.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,,0.0,,,1.0,,,2100000.0,10.0,12.254862809699606,2.302585092994046,0.0,0.0,2,1,0.0,1.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,,0.0,,,1.0,,,1500000.0,15.0,11.512925464970229,2.70805020110221,0.0,0.0,2,1,0.0,1.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,,0.0,,,1.0,,,1800000.0,25.0,11.184421397998193,3.2188758248682006,0.0,0.0,2,1,0.0,1.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,,0.0,,,1.0,,,5000000.0,8.0,13.345506928718539,2.0794415416798357,100.0,1.0,2,1,0.0,1.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,,0.0,,,1.0,,,5000000.0,10.0,13.122363377404328,2.302585092994046,100.0,1.0,2,1,0.0,1.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,,0.0,,,1.0,,,3500000.0,50.0,11.156250521031495,3.912023005428146,0.0,0.0,2,1,0.0,1.0,0.5,1.0,1.0
CHN_2012,CHN,2012,0.0,,0.0,,,0.0,,,3000000.0,5.0,13.304684934198283,1.6094379124341003,100.0,1.0,2,1,0.0,0.0,0.0,0.0,0.0
CHN_2012,CHN,2012,1.0,,0.0,,,0.0,,,20000000.0,20.0,13.815510557964274,2.995732273553991,0.0,0.0,2,1,0.0,0.0,0.0,1.0,1.0
CHN_2012,CHN,2012,0.0,,0.0,,,0.0,,,1200000.0,12.0,11.512925464970229,2.4849066497880004,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0
CHN_2012,CHN,2012,1.0,,0.0,,,0.0,,,10000000.0,7.0,14.172185501903007,1.9459101490553132,0.0,0.0,2,1,0.0,0.0,0.0,1.0,1.0
CHN_2012,CHN,2012,0.0,,0.0,,,0.0,,,3000000.0,8.0,12.834681304952548,2.0794415416798357,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0
CHN_2012,CHN,2012,0.0,,0.0,,,0.0,,,5000000.0,8.0,13.345506928718539,2.0794415416798357,100.0,1.0,2,1,0.0,0.0,0.0,0.0,0.0
CHN_2012,CHN,2012,0.0,,0.0,,,1.0,,,150000000.0,9.0,16.62892127472431,2.1972245773362196,0.0,0.0,2,1,0.0,1.0,0.5,0.0,0.0
CHN_2012,CHN,2012,1.0,0.0,0.0,,0.0,,,,16000000.0,270.0,10.989677321205681,5.598421958998375,80.0,1.0,2,1,25.0,0.0,0.0,0.5,1.0
CHN_2012,CHN,2012,1.0,,1.0,,,0.0,,,40000000.0,10.0,15.201804919084164,2.302585092994046,0.0,0.0,2,1,0.0,0.0,0.5,1.0,1.0
CHN_2012,CHN,2012,0.0,,1.0,,,1.0,,,5000000.0,28.0,12.09274396022317,3.332204510175204,0.0,0.0,2,1,0.0,1.0,1.0,0.0,0.0
CHN_2012,CHN,2012,1.0,,0.0,,,1.0,,,6000000.0,9.0,13.41004544985611,2.1972245773362196,0.0,0.0,2,1,0.0,1.0,0.5,1.0,1.0
CHN_2012,CHN,2012,0.0,,1.0,,,1.0,,,3000000.0,9.0,12.716898269296165,2.1972245773362196,0.0,0.0,2,1,0.0,1.0,1.0,0.0,0.0
CHN_2012,CHN,2012,1.0,,0.0,,,1.0,,,5000000.0,11.0,13.027053197600004,2.3978952727983707,20.0,1.0,2,1,0.0,1.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,,0.0,,,1.0,,,10000000.0,30.0,12.716898269296165,3.4011973816621555,0.0,0.0,2,1,0.0,1.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,,0.0,,,1.0,,,500000.0,12.0,10.637456727616328,2.4849066497880004,0.0,0.0,2,1,0.0,1.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,,0.0,,,1.0,,,5000000.0,80.0,11.042921835724492,4.382026634673881,80.0,1.0,1,1,0.0,1.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,,1.0,,,1.0,,,30000000.0,23.0,14.08121372369728,3.1354942159291497,0.0,0.0,2,1,0.0,1.0,1.0,1.0,1.0
CHN_2012,CHN,2012,1.0,,0.0,,,1.0,,,3000000000.0,30.0,18.420680743952367,3.4011973816621555,20.0,1.0,2,1,0.0,1.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,,0.0,,,1.0,,,1800000.0,20.0,11.407564949312402,2.995732273553991,0.0,0.0,2,1,0.0,1.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,,0.0,,,0.0,,,6000000.0,15.0,12.89921982609012,2.70805020110221,0.0,0.0,2,1,0.0,0.0,0.0,1.0,1.0
CHN_2012,CHN,2012,1.0,,1.0,,,1.0,,,12000000.0,8.0,14.22097566607244,2.0794415416798357,0.0,0.0,1,1,0.0,1.0,1.0,1.0,1.0
CHN_2012,CHN,2012,1.0,,1.0,,,0.0,,,20000000.0,10.0,14.508657738524219,2.302585092994046,0.0,0.0,2,1,0.0,0.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,,1.0,,,1.0,,,20000000.0,80.0,12.429216196844383,4.382026634673881,100.0,1.0,2,2,0.0,1.0,1.0,1.0,1.0
CHN_2012,CHN,2012,1.0,,1.0,,,1.0,,,1500000.0,9.0,12.02375108873622,2.1972245773362196,100.0,1.0,2,2,0.0,1.0,1.0,1.0,1.0
CHN_2012,CHN,2012,1.0,,1.0,,,0.0,,,80000000.0,5.0,16.588099280204055,1.6094379124341003,60.0,1.0,2,1,0.0,0.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,,1.0,,,0.0,,,40000000.0,30.0,14.103192630416055,3.4011973816621555,0.0,0.0,2,2,60.0,0.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,,1.0,,,0.0,,,7000000.0,35.0,12.206072645530174,3.5553480614894135,0.0,0.0,2,2,20.0,0.0,0.5,1.0,1.0
CHN_2012,CHN,2012,0.0,,1.0,,,0.0,,,8000000.0,8.0,13.815510557964274,2.0794415416798357,0.0,0.0,2,1,0.0,0.0,0.5,0.0,0.0
CHN_2012,CHN,2012,1.0,,1.0,,,1.0,,,7000000.0,25.0,12.542544882151386,3.2188758248682006,0.0,0.0,1,1,0.0,1.0,1.0,1.0,1.0
CHN_2012,CHN,2012,0.0,,0.0,,,1.0,,,9000000.0,30.0,12.611537753638338,3.4011973816621555,0.0,0.0,1,1,0.0,1.0,0.5,0.0,0.0
CHN_2012,CHN,2012,0.0,,0.0,,,1.0,,,9000000.0,13.0,13.447785777838957,2.5649493574615367,100.0,1.0,2,1,0.0,1.0,0.5,0.0,0.0
CHN_2012,CHN,2012,1.0,,1.0,,,1.0,,,15000000.0,70.0,12.275065517017126,4.248495242049359,0.0,0.0,1,1,0.0,1.0,1.0,1.0,1.0
CHN_2012,CHN,2012,1.0,,0.0,,,1.0,,,12000000.0,15.0,13.592367006650065,2.70805020110221,0.0,0.0,2,1,0.0,1.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,,0.0,,,1.0,,,110000000.0,80.0,14.133964289082808,4.382026634673881,0.0,0.0,1,1,0.0,1.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,,0.0,,,1.0,,,100000000.0,8.0,16.34123920227253,2.0794415416798357,0.0,0.0,2,1,0.0,1.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,,1.0,,,1.0,,,150000000.0,29.0,15.458850022074056,3.367295829986474,0.0,0.0,2,1,0.0,1.0,1.0,1.0,1.0
CHN_2012,CHN,2012,1.0,,0.0,,,1.0,,,2000000.0,8.0,12.429216196844383,2.0794415416798357,0.0,0.0,2,1,0.0,1.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,,1.0,,,1.0,,,12000000.0,90.0,11.80060753742201,4.499809670330265,0.0,0.0,2,1,0.0,1.0,1.0,1.0,1.0
CHN_2012,CHN,2012,1.0,,0.0,,,1.0,,,,20.0,,2.995732273553991,0.0,0.0,2,1,0.0,1.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,0.0,0.0,,1.0,1.0,,,1000000000.0,44.0,16.93907620302815,3.784189633918261,0.0,0.0,2,1,0.0,0.5,0.5,0.5,1.0
CHN_2012,CHN,2012,1.0,,0.0,,,1.0,,,80000000.0,8.0,16.11809565095832,2.0794415416798357,0.0,0.0,2,1,0.0,1.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,,0.0,,,1.0,,,3200000.0,5.0,13.369223455335854,1.6094379124341003,0.0,0.0,1,1,0.0,1.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,,0.0,,,0.0,,,16000000.0,90.0,12.08828960987379,4.499809670330265,0.0,0.0,2,1,0.0,0.0,0.0,1.0,1.0
CHN_2012,CHN,2012,0.0,,1.0,,,1.0,,,4000000.0,50.0,11.289781913656018,3.912023005428146,0.0,0.0,2,1,0.0,1.0,1.0,0.0,0.0
CHN_2012,CHN,2012,1.0,,1.0,,,1.0,,,1500000.0,15.0,11.512925464970229,2.70805020110221,0.0,0.0,2,1,0.0,1.0,1.0,1.0,1.0
CHN_2012,CHN,2012,1.0,,1.0,,,1.0,,,1000000.0,18.0,10.92513880006811,2.8903717578961645,0.0,0.0,2,1,0.0,1.0,1.0,1.0,1.0
CHN_2012,CHN,2012,1.0,,1.0,,,1.0,,,2000000.0,19.0,11.564218759357779,2.9444389791664403,0.0,0.0,2,1,0.0,1.0,1.0,1.0,1.0
CHN_2012,CHN,2012,0.0,,0.0,,,1.0,,,700000.0,5.0,11.84939770159144,1.6094379124341003,0.0,0.0,2,1,0.0,1.0,0.5,0.0,0.0
CHN_2012,CHN,2012,0.0,,0.0,,,1.0,,,900000.0,10.0,11.407564949312402,2.302585092994046,0.0,0.0,2,1,0.0,1.0,0.5,0.0,0.0
CHN_2012,CHN,2012,1.0,,1.0,,,1.0,,,3000000.0,10.0,12.611537753638338,2.302585092994046,0.0,0.0,2,1,0.0,1.0,1.0,1.0,1.0
CHN_2012,CHN,2012,0.0,,0.0,,,0.0,,,2000000.0,18.0,11.618285980628055,2.8903717578961645,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0
CHN_2012,CHN,2012,0.0,,1.0,,,1.0,,,200000000.0,17.0,16.280614580456096,2.833213344056216,0.0,0.0,1,1,0.0,1.0,1.0,0.0,0.0
CHN_2012,CHN,2012,1.0,,0.0,,,0.0,,,7000000.0,18.0,12.871048949123423,2.8903717578961645,0.0,0.0,2,1,0.0,0.0,0.0,1.0,1.0
CHN_2012,CHN,2012,0.0,,0.0,,,1.0,,,1500000.0,8.0,12.141534124392603,2.0794415416798357,0.0,0.0,2,1,0.0,1.0,0.5,0.0,0.0
CHN_2012,CHN,2012,1.0,,0.0,,,1.0,,,2000000.0,7.0,12.562747589468906,1.9459101490553132,20.0,1.0,1,1,0.0,1.0,0.5,1.0,1.0
CHN_2012,CHN,2012,0.0,,0.0,,,1.0,,,1200000.0,9.0,11.80060753742201,2.1972245773362196,0.0,0.0,2,1,0.0,1.0,0.5,0.0,0.0
CHN_2012,CHN,2012,0.0,,0.0,,,0.0,,,600000.0,5.0,11.695247021764184,1.6094379124341003,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0
CHN_2012,CHN,2012,1.0,,0.0,,,0.0,,,9000000.0,15.0,13.304684934198283,2.70805020110221,0.0,0.0,2,1,0.0,0.0,0.0,1.0,1.0
CHN_2012,CHN,2012,1.0,,1.0,,,1.0,,,5500000.0,40.0,11.831379196088763,3.6888794541139363,40.0,1.0,2,1,0.0,1.0,1.0,1.0,1.0
CHN_2012,CHN,2012,1.0,,1.0,,,1.0,,,400000.0,39.0,9.235658179960472,3.6635616461296463,30.0,1.0,2,1,0.0,1.0,1.0,1.0,1.0
CHN_2012,CHN,2012,0.0,,0.0,,,0.0,,,4000000.0,16.0,12.429216196844383,2.772588722239781,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0
CHN_2012,CHN,2012,1.0,,1.0,,,0.0,,,6000000.0,33.0,12.110762465725848,3.4965075614664802,0.0,0.0,2,1,0.0,0.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,1.0,1.0,,1.0,1.0,,,20000000.0,80.0,12.429216196844383,4.382026634673881,30.0,1.0,1,2,,1.0,1.0,1.0,1.0
CHN_2012,CHN,2012,0.0,,1.0,,,0.0,,,2000000.0,14.0,11.86960040890896,2.6390573296152584,20.0,1.0,2,1,0.0,0.0,0.5,0.0,0.0
CHN_2012,CHN,2012,0.0,,1.0,,,0.0,,,3000000.0,15.0,12.206072645530174,2.70805020110221,0.0,0.0,2,1,0.0,0.0,0.5,0.0,0.0
CHN_2012,CHN,2012,0.0,,1.0,,,0.0,,,8000000.0,18.0,13.004580341747946,2.8903717578961645,0.0,0.0,2,1,0.0,0.0,0.5,0.0,0.0
CHN_2012,CHN,2012,1.0,,1.0,,,1.0,,,1500000.0,30.0,10.819778284410283,3.4011973816621555,60.0,1.0,2,1,0.0,1.0,1.0,1.0,1.0
CHN_2012,CHN,2012,1.0,,0.0,,,1.0,,,13000000.0,55.0,12.37312673019334,4.007333185232471,0.0,0.0,2,1,0.0,1.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,,1.0,,,0.0,,,8000000.0,16.0,13.122363377404328,2.772588722239781,0.0,0.0,2,1,0.0,0.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,,0.0,,,1.0,,,2000000.0,7.0,12.562747589468906,1.9459101490553132,0.0,0.0,2,1,0.0,1.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,,1.0,,,0.0,,,8000000.0,60.0,11.80060753742201,4.0943445622221,0.0,0.0,2,1,0.0,0.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,,0.0,,,1.0,,,20000000.0,54.0,12.822258784953991,3.9889840465642745,30.0,1.0,2,1,0.0,1.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,,0.0,,,0.0,,,18000000.0,70.0,12.45738707381108,4.248495242049359,0.0,0.0,2,1,0.0,0.0,0.0,1.0,1.0
CHN_2012,CHN,2012,1.0,,0.0,,,0.0,,,10000000.0,30.0,12.716898269296165,3.4011973816621555,0.0,0.0,2,1,0.0,0.0,0.0,1.0,1.0
CHN_2012,CHN,2012,1.0,1.0,0.0,,0.0,1.0,,,62000000.0,190.0,12.69562087084888,5.247024072160486,20.0,1.0,2,1,0.0,1.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,,0.0,,,0.0,,,8000000.0,20.0,12.89921982609012,2.995732273553991,0.0,0.0,2,1,0.0,0.0,0.0,1.0,1.0
CHN_2012,CHN,2012,1.0,,1.0,,,0.0,,,1500000.0,8.0,12.141534124392603,2.0794415416798357,0.0,0.0,2,1,0.0,0.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,,1.0,,,0.0,,,4000000.0,17.0,12.36859157502795,2.833213344056216,50.0,1.0,2,1,0.0,0.0,0.5,1.0,1.0
CHN_2012,CHN,2012,0.0,,1.0,,,0.0,,,6300000.0,6.0,13.864300722133706,1.791759469228055,0.0,0.0,2,1,0.0,0.0,0.5,0.0,0.0
CHN_2012,CHN,2012,1.0,,1.0,,,0.0,,,3000000.0,18.0,12.02375108873622,2.8903717578961645,0.0,0.0,2,1,0.0,0.0,0.5,1.0,1.0
CHN_2012,CHN,2012,0.0,,1.0,,,0.0,,,3500000.0,30.0,11.667076144797488,3.4011973816621555,0.0,0.0,2,2,0.0,0.0,0.5,0.0,0.0
CHN_2012,CHN,2012,1.0,,1.0,,,1.0,,,6000000.0,13.0,13.042320669730792,2.5649493574615367,0.0,0.0,2,1,0.0,1.0,1.0,1.0,1.0
CHN_2012,CHN,2012,1.0,,1.0,,,1.0,,,8500000.0,10.0,13.652991628466498,2.302585092994046,0.0,0.0,2,1,0.0,1.0,1.0,1.0,1.0
CHN_2012,CHN,2012,1.0,,1.0,,,0.0,,,500000.0,7.0,11.176453228349015,1.9459101490553132,0.0,0.0,1,1,0.0,0.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,,1.0,,,0.0,,,9000000.0,13.0,13.447785777838957,2.5649493574615367,0.0,0.0,2,1,0.0,0.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,,1.0,,,0.0,,,13000000.0,80.0,11.998433280751929,4.382026634673881,0.0,0.0,2,1,0.0,0.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,,1.0,,,1.0,,,5000000.0,10.0,13.122363377404328,2.302585092994046,0.0,0.0,2,1,0.0,1.0,1.0,1.0,1.0
CHN_2012,CHN,2012,1.0,,0.0,,,0.0,,,2000000.0,18.0,11.618285980628055,2.8903717578961645,0.0,0.0,2,1,0.0,0.0,0.0,1.0,1.0
CHN_2012,CHN,2012,0.0,,0.0,,,0.0,,,3000000.0,18.0,12.02375108873622,2.8903717578961645,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0
CHN_2012,CHN,2012,1.0,,1.0,,,0.0,,,20000000.0,12.0,14.326336181730264,2.4849066497880004,0.0,0.0,2,1,0.0,0.0,0.5,1.0,1.0
CHN_2012,CHN,2012,1.0,,0.0,,,,,,1800000.0,16.0,11.630708500626612,2.772588722239781,0.0,0.0,2,1,0.0,,0.0,1.0,1.0
CHN_2012,CHN,2012,0.0,,1.0,,,0.0,,,10000000.0,15.0,13.41004544985611,2.70805020110221,0.0,0.0,2,1,0.0,0.0,0.5,0.0,0.0
CHN_2012,CHN,2012,1.0,,1.0,,,0.0,,,25000000.0,20.0,14.038654109278484,2.995732273553991,0.0,0.0,2,1,0.0,0.0,0.5,1.0,1.0
CHN_2012,CHN,2012,0.0,,1.0,,,0.0,,,1500000.0,6.0,12.429216196844383,1.791759469228055,0.0,0.0,2,1,0.0,0.0,0.5,0.0,0.0
CHN_2012,CHN,2012,1.0,,1.0,,,0.0,,,2000000.0,6.0,12.716898269296165,1.791759469228055,0.0,0.0,2,1,0.0,0.0,0.5,1.0,1.0
CHN_2012,CHN,2012,0.0,,1.0,,,,,,1000000.0,,,,0.0,0.0,2,1,,,1.0,0.0,0.0
CHN_2012,CHN,2012,1.0,,1.0,,,0.0,,,4000000.0,15.0,12.493754717981954,2.70805020110221,0.0,0.0,2,1,0.0,0.0,0.5,1.0,1.0
CHN_2012,CHN,2012,0.0,,0.0,,,0.0,,,2000000.0,18.0,11.618285980628055,2.8903717578961645,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
CHN_2012,CHN,2012,1.0,,1.0,,,1.0,,,6000000.0,20.0,12.611537753638338,2.995732273553991,0.0,0.0,2,1,0.0,1.0,1.0,1.0,1.0
